CustomerID,OrderVolume,CustomerSegment,ZipCode,State,SaleAmount,YearAcquired,EmailSubscr,NewsletterSubscr,WinemakerCallSubscr,Division,Region
10435,2,High Roller,57103,SD,89.0,2010,True,True,True,West North Central,Midwest
10436,2,Casual Visitor,91360,CA,108.0,2010,False,True,False,Pacific,West
10437,3,Casual Visitor,49525,MI,118.95,2009,False,False,False,East North Central,Midwest
10438,2,Wine Enthusiast,75201,TX,93.1,2007,True,True,True,West South Central,South
10439,2,Casual Visitor,94070,CA,108.0,2008,False,False,False,Pacific,West
10440,3,Casual Visitor,30604,GA,112.4,2009,False,True,False,South Atlantic,South
10441,2,Casual Visitor,7039,NJ,108.0,2010,False,False,False,Middle Atlantic,Northeast
10442,2,Wine Enthusiast,78043,TX,77.64,2008,True,True,True,West South Central,South
10443,2,Casual Visitor,48236,MI,108.0,2010,False,False,False,East North Central,Midwest
10444,2,Casual Visitor,48304,MI,108.0,2010,False,False,False,East North Central,Midwest
10445,2,Casual Visitor,32963,FL,105.58,2008,True,True,True,South Atlantic,South
10446,2,Casual Visitor,38558,TN,108.0,2010,False,True,False,East South Central,South
10447,2,Casual Visitor,95662,CA,108.0,2010,False,True,False,Pacific,West
10448,2,Casual Visitor,33446,FL,108.0,2010,False,True,False,South Atlantic,South
10449,2,Luxury Estate,87004,NM,108.0,2008,False,True,False,Mountain,West
10450,3,Wine Enthusiast,23060,VA,115.67,2008,True,True,True,South Atlantic,South
10451,3,Wine Enthusiast,43081,OH,94.11,2009,True,True,True,East North Central,Midwest
10452,2,Luxury Estate,7701,NJ,108.0,2009,True,True,True,Middle Atlantic,Northeast
10453,2,Luxury Estate,53045,WI,108.0,2008,False,True,False,East North Central,Midwest
10454,2,Luxury Estate,28054,NC,108.0,2008,False,False,False,South Atlantic,South
10455,2,Wine Enthusiast,33410,FL,161.37,2007,True,True,True,South Atlantic,South
10456,2,Casual Visitor,30075,GA,103.74000000000001,2010,False,False,False,South Atlantic,South
10457,2,Luxury Estate,2115,MA,108.0,2008,False,True,False,New England,Northeast
10458,3,Luxury Estate,59715,MT,104.67,2008,True,True,True,Mountain,West
10459,2,High Roller,77042,TX,89.02000000000001,2009,True,True,True,West South Central,South
10460,3,Luxury Estate,78258,TX,99.03999999999999,2010,False,False,False,West South Central,South
10461,2,Casual Visitor,60652,IL,108.0,2009,False,True,False,East North Central,Midwest
10462,2,Luxury Estate,37919,TN,108.0,2008,False,True,False,East South Central,South
10463,2,Luxury Estate,11566,NY,108.0,2007,False,True,False,Middle Atlantic,Northeast
10464,2,Luxury Estate,96766,HI,108.0,2008,False,True,False,Pacific,West
10465,2,Casual Visitor,32809,FL,108.0,2008,False,False,False,South Atlantic,South
10466,3,Casual Visitor,94118,CA,116.92,2010,False,True,False,Pacific,West
10467,2,Luxury Estate,75972,TX,108.0,2010,False,True,False,West South Central,South
10468,2,Casual Visitor,57701,SD,108.0,2008,False,True,False,West North Central,Midwest
10469,2,Luxury Estate,55433,MN,107.0,2008,False,False,False,West North Central,Midwest
10470,2,Casual Visitor,6525,CT,61.79,2010,False,False,False,New England,Northeast
10471,3,Luxury Estate,68106,NE,90.71,2008,False,False,False,West North Central,Midwest
10472,2,Casual Visitor,53122,WI,108.0,2009,False,True,False,East North Central,Midwest
10473,2,Casual Visitor,19103,PA,126.84,2008,False,False,False,Middle Atlantic,Northeast
10474,4,High Roller,95991,CA,90.36,2009,True,True,True,Pacific,West
10475,2,High Roller,8550,NJ,56.7,2010,True,True,True,Middle Atlantic,Northeast
10476,3,Casual Visitor,85715,AZ,108.45,2010,False,True,True,Mountain,West
10477,2,Luxury Estate,92210,CA,71.0,2008,False,False,False,Pacific,West
10478,3,Casual Visitor,75074,TX,126.78,2008,False,True,False,West South Central,South
10479,2,Casual Visitor,94611,CA,65.03,2008,False,True,False,Pacific,West
10480,2,Casual Visitor,78104,TX,108.0,2010,False,False,False,West South Central,South
10481,3,Wine Enthusiast,92067,CA,100.45,2010,True,True,True,Pacific,West
10482,3,Casual Visitor,32256,FL,117.33,2010,True,True,True,South Atlantic,South
10483,2,Luxury Estate,37409,TN,108.0,2009,False,False,False,East South Central,South
10484,2,Luxury Estate,19144,PA,107.0,2007,False,True,False,Middle Atlantic,Northeast
10485,3,Luxury Estate,28370,NC,111.65,2007,True,True,True,South Atlantic,South
10486,2,Casual Visitor,92121,CA,107.0,2010,False,True,False,Pacific,West
10487,2,Luxury Estate,92694,CA,107.0,2008,False,False,False,Pacific,West
10488,2,Luxury Estate,74017,OK,107.0,2008,False,True,False,West South Central,South
10489,4,Luxury Estate,37027,TN,94.46000000000001,2007,False,False,False,East South Central,South
10490,2,Casual Visitor,93065,CA,107.0,2010,False,True,False,Pacific,West
10491,3,Luxury Estate,33165,FL,110.75,2010,False,False,False,South Atlantic,South
10492,2,Casual Visitor,5262,VT,107.0,2009,False,False,False,New England,Northeast
10493,4,Luxury Estate,70005,LA,111.69,2009,False,False,True,West South Central,South
10494,2,Luxury Estate,90210,CA,88.0,2008,False,False,False,Pacific,West
10495,3,Wine Enthusiast,78006,TX,102.39,2007,True,True,True,West South Central,South
10496,2,Wine Enthusiast,35630,AL,107.0,2007,True,True,True,East South Central,South
10497,3,Luxury Estate,90077,CA,124.52000000000001,2010,False,True,True,Pacific,West
10498,2,Luxury Estate,93105,CA,107.0,2007,False,True,False,Pacific,West
10499,2,Luxury Estate,74012,OK,107.0,2009,False,True,False,West South Central,South
10500,2,Casual Visitor,7052,NJ,107.0,2010,False,True,False,Middle Atlantic,Northeast
10501,4,Luxury Estate,90045,CA,90.75,2008,False,False,False,Pacific,West
10502,3,Luxury Estate,19474,PA,119.53,2007,False,False,False,Middle Atlantic,Northeast
10503,2,Casual Visitor,92109,CA,107.0,2010,False,False,False,Pacific,West
10504,4,High Roller,95407,CA,131.17000000000002,2010,True,True,True,Pacific,West
10505,2,Luxury Estate,63130,MO,107.0,2007,False,False,False,West North Central,Midwest
10506,2,Casual Visitor,75204,TX,107.0,2010,False,False,False,West South Central,South
10507,2,Casual Visitor,1085,MA,107.0,2009,False,True,False,New England,Northeast
10508,2,Wine Enthusiast,20817,MD,89.0,2008,True,True,True,South Atlantic,South
10509,2,Luxury Estate,75703,TX,107.0,2009,False,False,False,West South Central,South
10510,4,High Roller,7702,NJ,100.94,2009,True,True,True,Middle Atlantic,Northeast
10511,3,Casual Visitor,6443,CT,83.0,2008,True,True,True,New England,Northeast
10512,2,Casual Visitor,70460,LA,107.0,2008,True,True,True,West South Central,South
10513,3,Wine Enthusiast,37885,TN,91.87,2007,True,True,True,East South Central,South
10514,2,Casual Visitor,90210,CA,107.0,2010,False,False,False,Pacific,West
10515,2,Casual Visitor,17402,PA,107.0,2010,False,True,False,Middle Atlantic,Northeast
10516,2,Casual Visitor,28036,NC,107.0,2009,False,True,False,South Atlantic,South
10517,3,Wine Enthusiast,54821,WI,109.15,2010,True,True,True,East North Central,Midwest
10518,2,Luxury Estate,75032,TX,107.0,2007,False,False,False,West South Central,South
10519,2,Luxury Estate,92115,CA,107.0,2010,False,True,False,Pacific,West
10520,3,Luxury Estate,78757,TX,148.35,2007,False,False,False,West South Central,South
10521,3,Luxury Estate,52233,IA,116.96000000000001,2008,False,True,False,West North Central,Midwest
10522,2,Luxury Estate,22314,VA,107.0,2007,True,True,True,South Atlantic,South
10523,2,Wine Enthusiast,90266,CA,107.0,2007,True,True,True,Pacific,West
10524,3,Casual Visitor,66062,KS,125.77000000000001,2008,True,True,True,West North Central,Midwest
10525,2,Luxury Estate,93446,CA,107.0,2008,False,False,False,Pacific,West
10526,2,Luxury Estate,62907,IL,107.0,2007,False,False,False,East North Central,Midwest
10527,3,Luxury Estate,23233,VA,113.21000000000001,2009,False,False,False,South Atlantic,South
10528,2,Casual Visitor,67855,KS,107.0,2008,False,True,False,West North Central,Midwest
10529,2,Luxury Estate,14150,NY,107.0,2007,False,True,True,Middle Atlantic,Northeast
10530,2,Casual Visitor,78731,TX,107.0,2009,False,True,True,West South Central,South
10531,2,Luxury Estate,60543,IL,107.0,2008,False,False,True,East North Central,Midwest
10532,2,Casual Visitor,28793,NC,107.0,2010,True,True,True,South Atlantic,South
10533,3,Luxury Estate,37312,TN,125.55,2008,False,False,False,East South Central,South
10534,3,Luxury Estate,77005,TX,120.64,2008,False,True,False,West South Central,South
10535,2,Wine Enthusiast,27514,NC,107.0,2007,True,True,True,South Atlantic,South
10536,3,Wine Enthusiast,77523,TX,115.1,2009,True,True,True,West South Central,South
10537,3,Wine Enthusiast,94027,CA,111.42,2009,True,True,True,Pacific,West
10538,2,Casual Visitor,77705,TX,107.0,2010,False,False,False,West South Central,South
10539,2,Luxury Estate,93420,CA,107.0,2010,False,False,False,Pacific,West
10540,3,Luxury Estate,43221,OH,107.96000000000001,2009,False,True,False,East North Central,Midwest
10541,2,Casual Visitor,36093,AL,107.0,2009,False,True,False,East South Central,South
10542,2,Wine Enthusiast,60067,IL,107.0,2010,True,True,True,East North Central,Midwest
10543,4,Luxury Estate,33328,FL,113.84,2009,False,True,False,South Atlantic,South
10544,3,Luxury Estate,34238,FL,71.57,2007,False,False,False,South Atlantic,South
10545,3,Luxury Estate,27909,NC,100.74,2009,False,True,False,South Atlantic,South
10546,2,Casual Visitor,46074,IN,107.0,2009,False,True,False,East North Central,Midwest
10547,2,Luxury Estate,27104,NC,107.0,2007,False,True,False,South Atlantic,South
10548,3,Casual Visitor,37215,TN,122.50999999999999,2010,True,True,True,East South Central,South
10549,3,Wine Enthusiast,91749,CA,108.71000000000001,2007,True,True,True,Pacific,West
10550,2,Casual Visitor,94304,CA,107.0,2008,False,False,False,Pacific,West
10551,2,Casual Visitor,55113,MN,107.0,2009,True,True,True,West North Central,Midwest
10552,2,Casual Visitor,36561,AL,107.0,2009,False,True,False,East South Central,South
10553,2,Luxury Estate,49022,MI,71.0,2006,False,False,False,East North Central,Midwest
10554,2,Casual Visitor,10576,NY,107.0,2009,False,True,True,Middle Atlantic,Northeast
10555,2,Luxury Estate,77024,TX,107.0,2007,False,True,False,West South Central,South
10556,2,Casual Visitor,33316,FL,107.0,2010,False,True,False,South Atlantic,South
10557,2,Luxury Estate,7920,NJ,107.0,2008,False,True,False,Middle Atlantic,Northeast
10558,3,Wine Enthusiast,94556,CA,110.49,2010,True,True,True,Pacific,West
10559,2,Casual Visitor,36116,AL,107.0,2010,False,False,False,East South Central,South
10560,2,Casual Visitor,34109,FL,107.0,2010,False,False,False,South Atlantic,South
10561,2,Casual Visitor,35406,AL,107.0,2010,False,True,False,East South Central,South
10562,2,Casual Visitor,37221,TN,107.0,2008,False,True,False,East South Central,South
10563,2,Luxury Estate,93035,CA,107.0,2008,False,False,False,Pacific,West
10564,2,Casual Visitor,33907,FL,107.0,2010,False,True,False,South Atlantic,South
10565,2,Luxury Estate,76067,TX,107.0,2007,False,False,False,West South Central,South
10566,2,Casual Visitor,7631,NJ,107.0,2009,False,True,False,Middle Atlantic,Northeast
10567,2,Luxury Estate,92101,CA,107.0,2008,False,True,False,Pacific,West
10568,2,Luxury Estate,22553,VA,107.0,2008,False,True,False,South Atlantic,South
10569,2,Casual Visitor,53916,WI,107.0,2010,False,False,False,East North Central,Midwest
10570,4,Wine Enthusiast,78552,TX,99.14,2010,True,True,True,West South Central,South
10571,2,Luxury Estate,39402,MS,107.0,2009,False,False,False,East South Central,South
10572,2,Casual Visitor,80304,CO,107.0,2009,False,True,False,Mountain,West
10573,2,Wine Enthusiast,6489,CT,107.0,2007,True,True,True,New England,Northeast
10574,3,Casual Visitor,68106,NE,100.88,2010,False,False,False,West North Central,Midwest
10575,2,Casual Visitor,7110,NJ,107.0,2009,False,False,False,Middle Atlantic,Northeast
10576,2,Casual Visitor,35213,AL,107.0,2009,False,False,False,East South Central,South
10577,2,Luxury Estate,62535,IL,107.0,2007,False,False,False,East North Central,Midwest
10578,2,Casual Visitor,92672,CA,107.0,2008,False,True,False,Pacific,West
10579,2,Luxury Estate,17545,PA,107.0,2008,True,True,True,Middle Atlantic,Northeast
10580,3,Casual Visitor,99801,AK,86.0,2009,True,True,True,Pacific,West
10581,2,Luxury Estate,15601,PA,107.0,2008,False,False,False,Middle Atlantic,Northeast
10582,2,Casual Visitor,15601,PA,107.0,2010,False,False,True,Middle Atlantic,Northeast
10583,2,Casual Visitor,32034,FL,107.0,2010,False,True,False,South Atlantic,South
10584,2,Wine Enthusiast,30701,GA,107.0,2010,True,True,True,South Atlantic,South
10585,2,Luxury Estate,72207,AR,107.0,2007,False,False,False,West South Central,South
10586,3,Wine Enthusiast,8540,NJ,125.49000000000001,2008,True,True,True,Middle Atlantic,Northeast
10587,2,Luxury Estate,7090,NJ,107.0,2007,False,True,False,Middle Atlantic,Northeast
10588,2,Luxury Estate,48098,MI,107.0,2007,False,True,True,East North Central,Midwest
10589,2,Casual Visitor,32223,FL,107.0,2010,False,True,False,South Atlantic,South
10590,2,Casual Visitor,35473,AL,107.0,2008,False,False,False,East South Central,South
10591,2,Casual Visitor,20895,MD,107.0,2008,False,False,False,South Atlantic,South
10592,2,Casual Visitor,54130,WI,107.0,2008,False,False,False,East North Central,Midwest
10593,2,Casual Visitor,46814,IN,107.0,2008,False,True,True,East North Central,Midwest
10594,2,Wine Enthusiast,2791,MA,84.0,2008,True,True,True,New England,Northeast
10595,2,Luxury Estate,2421,MA,107.0,2008,False,False,False,New England,Northeast
10596,2,Casual Visitor,29681,SC,107.0,2010,False,False,False,South Atlantic,South
10597,2,Casual Visitor,33458,FL,107.0,2009,False,True,False,South Atlantic,South
10598,4,Wine Enthusiast,89117,NV,84.55,2007,True,True,True,Mountain,West
10599,2,Luxury Estate,22201,VA,107.0,2009,False,False,False,South Atlantic,South
10600,3,Casual Visitor,56273,MN,74.26,2010,False,False,True,West North Central,Midwest
10601,2,Luxury Estate,62450,IL,88.0,2008,False,False,False,East North Central,Midwest
10602,2,Luxury Estate,12831,NY,107.0,2010,False,False,False,Middle Atlantic,Northeast
10603,2,Luxury Estate,90039,CA,89.0,2008,False,False,False,Pacific,West
10604,2,Luxury Estate,46151,IN,107.0,2008,True,True,True,East North Central,Midwest
10605,2,Luxury Estate,27822,NC,107.0,2007,False,True,False,South Atlantic,South
10606,3,Casual Visitor,37411,TN,107.1,2010,False,False,False,East South Central,South
10607,2,Casual Visitor,95831,CA,107.0,2009,True,True,True,Pacific,West
10608,2,Luxury Estate,32216,FL,107.0,2007,False,False,False,South Atlantic,South
10609,3,Casual Visitor,52001,IA,126.11,2008,False,False,False,West North Central,Midwest
10610,4,Luxury Estate,91436,CA,76.03,2009,False,True,False,Pacific,West
10611,3,Wine Enthusiast,65109,MO,139.22,2009,False,True,True,West North Central,Midwest
10612,3,Casual Visitor,76262,TX,97.27,2010,False,False,False,West South Central,South
10613,2,Wine Enthusiast,94506,CA,107.0,2007,True,True,True,Pacific,West
10614,2,Casual Visitor,53045,WI,107.0,2009,False,True,False,East North Central,Midwest
10615,2,Luxury Estate,21774,MD,107.0,2008,False,True,False,South Atlantic,South
10616,2,Luxury Estate,33076,FL,107.0,2009,False,True,False,South Atlantic,South
10618,4,Wine Enthusiast,10309,NY,94.18,2008,False,False,False,Middle Atlantic,Northeast
10619,2,Casual Visitor,60089,IL,107.0,2010,False,False,False,East North Central,Midwest
10620,2,Casual Visitor,81082,CO,107.0,2009,True,True,True,Mountain,West
10621,2,Casual Visitor,90740,CA,107.0,2010,False,False,False,Pacific,West
10622,2,Casual Visitor,91007,CA,107.0,2009,False,False,True,Pacific,West
10624,2,Casual Visitor,76034,TX,107.0,2008,False,False,False,West South Central,South
10625,2,Casual Visitor,11803,NY,107.0,2009,False,False,True,Middle Atlantic,Northeast
10626,2,Luxury Estate,77379,TX,107.0,2010,True,True,True,West South Central,South
10627,2,Luxury Estate,20854,MD,107.0,2008,False,False,False,South Atlantic,South
10628,2,Casual Visitor,1609,MA,107.0,2010,False,False,False,New England,Northeast
10629,2,Casual Visitor,29016,SC,107.0,2010,True,True,True,South Atlantic,South
10630,2,Wine Enthusiast,95814,CA,107.0,2008,False,True,True,Pacific,West
10631,2,Luxury Estate,34237,FL,107.0,2010,False,False,False,South Atlantic,South
10632,3,Casual Visitor,96825,HI,111.82,2009,True,True,True,Pacific,West
10633,2,High Roller,18015,PA,107.0,2010,True,True,True,Middle Atlantic,Northeast
10634,3,Casual Visitor,68526,NE,119.8,2010,False,True,False,West North Central,Midwest
10635,3,Wine Enthusiast,80111,CO,102.88,2008,True,True,True,Mountain,West
10636,2,Casual Visitor,94028,CA,107.0,2010,False,False,False,Pacific,West
10637,2,Luxury Estate,85213,AZ,107.0,2007,False,False,False,Mountain,West
10638,2,Casual Visitor,7920,NJ,107.0,2008,True,True,True,Middle Atlantic,Northeast
10639,2,Luxury Estate,35223,AL,107.0,2007,False,False,False,East South Central,South
10640,2,Casual Visitor,49221,MI,107.0,2008,True,True,True,East North Central,Midwest
10641,2,Casual Visitor,87111,NM,107.0,2010,False,False,False,Mountain,West
10642,2,Casual Visitor,20165,VA,107.0,2009,False,False,True,South Atlantic,South
10643,2,Casual Visitor,80116,CO,107.0,2009,False,False,False,Mountain,West
10644,2,High Roller,77024,TX,107.0,2010,True,True,True,West South Central,South
10645,2,Casual Visitor,23662,VA,107.0,2009,False,True,False,South Atlantic,South
10646,2,Luxury Estate,63011,MO,107.0,2007,False,False,False,West North Central,Midwest
10647,2,Casual Visitor,60646,IL,107.0,2009,False,True,False,East North Central,Midwest
10648,2,Luxury Estate,77381,TX,107.0,2009,False,True,False,West South Central,South
10649,3,Wine Enthusiast,17602,PA,115.36,2008,True,True,True,Middle Atlantic,Northeast
10650,2,Casual Visitor,33462,FL,107.0,2008,False,False,False,South Atlantic,South
10651,2,Luxury Estate,44236,OH,107.0,2008,False,True,False,East North Central,Midwest
10652,2,Casual Visitor,32837,FL,107.0,2009,False,True,True,South Atlantic,South
10653,3,Wine Enthusiast,60154,IL,74.53,2008,True,True,True,East North Central,Midwest
10654,3,Luxury Estate,95219,CA,116.62,2007,True,True,True,Pacific,West
10655,2,Casual Visitor,90047,CA,107.0,2010,True,True,True,Pacific,West
10656,4,Luxury Estate,22301,VA,105.48,2007,False,True,False,South Atlantic,South
10657,3,Wine Enthusiast,82941,WY,110.59,2007,True,True,True,Mountain,West
10658,3,High Roller,32092,FL,108.18,2009,True,True,True,South Atlantic,South
10659,3,High Roller,22066,VA,124.6,2009,True,True,True,South Atlantic,South
10660,2,Luxury Estate,94517,CA,107.0,2007,False,True,False,Pacific,West
10661,2,Luxury Estate,61427,IL,107.0,2010,False,True,False,East North Central,Midwest
10662,2,Luxury Estate,28405,NC,107.0,2010,False,False,True,South Atlantic,South
10663,2,Luxury Estate,90266,CA,107.0,2008,True,True,True,Pacific,West
10664,3,Wine Enthusiast,30319,GA,104.28999999999999,2008,True,True,True,South Atlantic,South
10665,2,Luxury Estate,93420,CA,107.0,2007,True,True,True,Pacific,West
10666,2,Wine Enthusiast,91711,CA,106.0,2010,True,True,True,Pacific,West
10667,3,High Roller,90034,CA,148.73000000000002,2009,True,True,True,Pacific,West
10668,2,Luxury Estate,14534,NY,106.0,2008,True,True,True,Middle Atlantic,Northeast
10669,2,Luxury Estate,19003,PA,106.0,2010,False,True,False,Middle Atlantic,Northeast
10670,2,Luxury Estate,34102,FL,106.0,2009,False,True,False,South Atlantic,South
10671,2,Luxury Estate,90274,CA,106.0,2008,False,False,False,Pacific,West
10672,3,High Roller,82003,WY,89.27,2007,True,True,True,Mountain,West
10673,3,Wine Enthusiast,34108,FL,119.26,2008,True,True,True,South Atlantic,South
10674,2,Wine Enthusiast,91108,CA,106.0,2007,True,True,True,Pacific,West
10675,3,Casual Visitor,7762,NJ,132.7,2010,False,True,False,Middle Atlantic,Northeast
10676,2,Luxury Estate,75935,TX,106.0,2008,False,False,True,West South Central,South
10677,3,Casual Visitor,80904,CO,123.25999999999999,2010,False,True,False,Mountain,West
10678,2,Luxury Estate,7631,NJ,106.0,2007,True,True,True,Middle Atlantic,Northeast
10679,2,Casual Visitor,32073,FL,106.0,2010,False,True,False,South Atlantic,South
10680,2,Luxury Estate,37087,TN,106.0,2008,False,True,False,East South Central,South
10681,3,Casual Visitor,42286,KY,106.03,2009,False,False,False,East South Central,South
10682,4,Casual Visitor,92375,CA,83.45,2010,True,True,True,Pacific,West
10683,4,Luxury Estate,76950,TX,104.7,2010,False,True,False,West South Central,South
10684,2,Casual Visitor,10021,NY,106.0,2010,False,True,False,Middle Atlantic,Northeast
10685,2,Luxury Estate,90270,CA,106.0,2008,False,False,True,Pacific,West
10686,3,Wine Enthusiast,43221,OH,114.52,2006,True,True,True,East North Central,Midwest
10687,2,Luxury Estate,27536,NC,106.0,2008,False,True,False,South Atlantic,South
10688,2,Luxury Estate,27713,NC,106.0,2008,False,True,False,South Atlantic,South
10689,2,Casual Visitor,53717,WI,106.0,2010,False,False,False,East North Central,Midwest
10690,2,Luxury Estate,2382,MA,106.0,2009,False,True,False,New England,Northeast
10691,2,Luxury Estate,91202,CA,106.0,2008,False,True,False,Pacific,West
10692,2,Luxury Estate,48335,MI,106.0,2009,False,True,False,East North Central,Midwest
10693,2,Casual Visitor,29576,SC,106.0,2010,False,True,False,South Atlantic,South
10694,3,Luxury Estate,2332,MA,107.52000000000001,2007,False,False,False,New England,Northeast
10695,2,Casual Visitor,29202,SC,107.0,2008,False,False,False,South Atlantic,South
10696,2,Casual Visitor,99687,AK,106.0,2010,True,True,True,Pacific,West
10697,2,Wine Enthusiast,25314,WV,106.0,2009,True,True,True,South Atlantic,South
10698,2,Casual Visitor,48134,MI,106.0,2010,False,True,False,East North Central,Midwest
10699,2,Casual Visitor,75225,TX,106.0,2010,False,True,False,West South Central,South
10700,2,Casual Visitor,44601,OH,106.0,2010,False,True,False,East North Central,Midwest
10701,2,Wine Enthusiast,77380,TX,106.0,2007,True,True,True,West South Central,South
10702,2,Casual Visitor,45434,OH,106.0,2010,False,False,True,East North Central,Midwest
10703,2,Luxury Estate,74152,OK,106.0,2010,True,True,True,West South Central,South
10704,3,Casual Visitor,55901,MN,116.64,2009,False,True,False,West North Central,Midwest
10705,2,Casual Visitor,84121,UT,106.0,2010,False,False,False,Mountain,West
10706,3,Casual Visitor,60526,IL,95.3,2010,False,False,False,East North Central,Midwest
10707,2,Casual Visitor,89519,NV,106.0,2009,True,True,True,Mountain,West
10708,3,Wine Enthusiast,85206,AZ,118.09,2010,True,True,True,Mountain,West
10709,2,High Roller,48804,MI,106.0,2010,True,True,True,East North Central,Midwest
10710,2,Casual Visitor,21144,MD,106.0,2010,False,False,False,South Atlantic,South
10711,2,Casual Visitor,7024,NJ,106.0,2009,False,True,False,Middle Atlantic,Northeast
10712,2,Wine Enthusiast,93291,CA,106.0,2010,True,True,True,Pacific,West
10713,2,Luxury Estate,7748,NJ,106.0,2008,False,False,False,Middle Atlantic,Northeast
10714,2,Casual Visitor,44035,OH,87.0,2009,False,False,False,East North Central,Midwest
10715,2,Luxury Estate,57769,SD,106.0,2008,False,False,False,West North Central,Midwest
10716,2,Casual Visitor,20878,MD,106.0,2010,False,True,True,South Atlantic,South
10717,2,Wine Enthusiast,48301,MI,106.0,2008,True,True,True,East North Central,Midwest
10718,2,Luxury Estate,72756,AR,106.0,2008,False,True,False,West South Central,South
10719,4,Luxury Estate,83001,WY,128.81,2009,False,True,True,Mountain,West
10720,2,Casual Visitor,4062,ME,106.0,2009,False,False,True,New England,Northeast
10721,3,Wine Enthusiast,33040,FL,110.27,2008,True,True,True,South Atlantic,South
10722,3,Wine Enthusiast,48009,MI,82.35,2008,True,True,True,East North Central,Midwest
10723,2,Luxury Estate,48118,MI,106.0,2007,False,True,False,East North Central,Midwest
10724,2,Wine Enthusiast,60035,IL,106.0,2007,True,True,True,East North Central,Midwest
10725,2,Casual Visitor,31217,GA,106.0,2010,False,True,False,South Atlantic,South
10726,2,Casual Visitor,10065,NY,106.0,2009,False,True,False,Middle Atlantic,Northeast
10727,3,Casual Visitor,75208,TX,92.46,2010,True,True,True,West South Central,South
10728,3,Wine Enthusiast,33825,FL,89.38,2009,True,True,True,South Atlantic,South
10729,3,Luxury Estate,19041,PA,93.76,2008,False,True,False,Middle Atlantic,Northeast
10730,2,Luxury Estate,33160,FL,106.0,2008,False,True,False,South Atlantic,South
10731,2,Casual Visitor,79226,TX,106.0,2009,False,False,False,West South Central,South
10732,2,Luxury Estate,29306,SC,106.0,2007,False,True,False,South Atlantic,South
10733,2,Luxury Estate,78582,TX,106.0,2008,False,True,False,West South Central,South
10734,3,Luxury Estate,53214,WI,145.51,2008,True,True,True,East North Central,Midwest
10735,2,Casual Visitor,76107,TX,106.0,2009,False,True,False,West South Central,South
10736,3,Casual Visitor,48910,MI,113.15,2009,False,True,False,East North Central,Midwest
10737,2,Casual Visitor,17402,PA,106.0,2008,False,True,False,Middle Atlantic,Northeast
10738,2,Casual Visitor,78759,TX,106.0,2008,False,True,True,West South Central,South
10739,3,Luxury Estate,94903,CA,118.44,2008,False,False,False,Pacific,West
10740,3,Luxury Estate,59405,MT,92.58,2008,False,False,False,Mountain,West
10741,2,Casual Visitor,57701,SD,106.0,2010,False,False,False,West North Central,Midwest
10742,3,High Roller,57075,SD,136.16,2009,True,True,True,West North Central,Midwest
10743,2,Casual Visitor,77055,TX,106.0,2010,False,True,False,West South Central,South
10744,2,Casual Visitor,46375,IN,106.0,2010,False,False,False,East North Central,Midwest
10745,3,Luxury Estate,39043,MS,117.72999999999999,2010,False,False,False,East South Central,South
10746,3,Luxury Estate,77041,TX,118.13,2009,False,True,False,West South Central,South
10747,2,Luxury Estate,49503,MI,106.0,2010,False,False,False,East North Central,Midwest
10748,4,Luxury Estate,23221,VA,117.74,2008,False,True,False,South Atlantic,South
10749,2,Casual Visitor,43056,OH,106.0,2010,False,True,False,East North Central,Midwest
10750,2,Casual Visitor,11787,NY,106.0,2010,False,False,False,Middle Atlantic,Northeast
10751,2,Wine Enthusiast,33480,FL,106.0,2006,True,True,True,South Atlantic,South
10752,2,Casual Visitor,48706,MI,107.0,2009,False,False,False,East North Central,Midwest
10753,2,Casual Visitor,33785,FL,106.0,2010,False,False,False,South Atlantic,South
10754,2,Casual Visitor,67901,KS,106.0,2008,False,True,False,West North Central,Midwest
10755,2,Luxury Estate,76548,TX,106.0,2008,False,True,False,West South Central,South
10756,2,Luxury Estate,28110,NC,106.0,2007,False,True,False,South Atlantic,South
10757,2,Casual Visitor,15228,PA,106.0,2010,True,True,True,Middle Atlantic,Northeast
10758,2,Casual Visitor,92651,CA,106.0,2010,False,True,True,Pacific,West
10759,3,Luxury Estate,94127,CA,112.35,2007,False,False,True,Pacific,West
10760,3,High Roller,49734,MI,94.97,2010,True,True,True,East North Central,Midwest
10761,2,Casual Visitor,77447,TX,105.0,2010,False,True,False,West South Central,South
10762,3,Luxury Estate,11024,NY,121.93,2007,False,True,False,Middle Atlantic,Northeast
10763,2,Casual Visitor,7403,NJ,106.0,2010,False,False,True,Middle Atlantic,Northeast
10764,3,Wine Enthusiast,8055,NJ,75.12,2006,False,True,False,Middle Atlantic,Northeast
10765,2,Wine Enthusiast,44090,OH,106.0,2009,False,True,False,East North Central,Midwest
10766,2,Luxury Estate,16242,PA,106.0,2009,False,True,False,Middle Atlantic,Northeast
10767,2,Casual Visitor,33706,FL,106.0,2010,False,True,True,South Atlantic,South
10769,2,Casual Visitor,94063,CA,106.0,2010,False,False,False,Pacific,West
10770,3,Luxury Estate,76163,TX,107.53999999999999,2009,False,True,False,West South Central,South
10771,2,Luxury Estate,60467,IL,106.0,2007,False,False,False,East North Central,Midwest
10772,4,Luxury Estate,62269,IL,111.38,2010,False,True,False,East North Central,Midwest
10773,2,Luxury Estate,91011,CA,106.0,2007,False,False,False,Pacific,West
